id,loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,purpose,dti,fico_range_low
17112847,12000.0, 60 months,25.8,G,G1,< 1 year,RENT,37000.0,May-2014,car,16.83,700.0
143154512,20000.0, 60 months,30.89,G,G3,,RENT,36870.0,Nov-2018,debt_consolidation,30.47,680.0
64751149,2525.0, 36 months,27.31,G,G2,1 year,RENT,14000.0,Nov-2015,debt_consolidation,16.47,670.0
12685139,18675.0, 60 months,25.89,G,G3,10+ years,MORTGAGE,65000.0,Mar-2014,debt_consolidation,24.28,675.0
115702345,32200.0, 60 months,30.99,G,G5,10+ years,MORTGAGE,89009.0,Sep-2017,debt_consolidation,32.1,680.0
41030918,18725.0, 60 months,25.8,G,G1,1 year,RENT,90000.0,Feb-2015,debt_consolidation,25.4,665.0
68494984,22000.0, 60 months,27.99,G,G3,8 years,RENT,50000.0,Jan-2016,debt_consolidation,21.46,730.0
36451097,18075.0, 60 months,25.83,G,G2,7 years,MORTGAGE,55000.0,Dec-2014,debt_consolidation,25.81,665.0
134598776,10400.0, 60 months,30.79,G,G1,10+ years,MORTGAGE,62000.0,Jun-2018,home_improvement,19.9,700.0
28442434,13100.0, 60 months,25.89,G,G3,10+ years,MORTGAGE,58000.0,Oct-2014,debt_consolidation,19.16,720.0
27590418,33700.0, 60 months,25.8,G,G1,3 years,MORTGAGE,85600.0,Sep-2014,home_improvement,10.54,730.0
116926767,14500.0, 60 months,30.84,G,G2,10+ years,RENT,37377.0,Aug-2017,debt_consolidation,33.65,675.0
24294691,1600.0, 36 months,25.8,G,G1,,MORTGAGE,36000.0,Aug-2014,other,38.15,660.0
111649969,20000.0, 60 months,30.89,G,G3,10+ years,RENT,65000.0,Jul-2017,other,23.01,680.0
661258,18250.0, 60 months,21.22,G,G4,10+ years,MORTGAGE,180000.0,Feb-2011,small_business,17.95,680.0
9238432,18825.0, 60 months,25.89,G,G3,7 years,OWN,43000.0,Dec-2013,debt_consolidation,18.53,675.0
24705896,16100.0, 60 months,26.06,G,G5,,OWN,49500.0,Aug-2014,home_improvement,18.96,660.0
71174781,30100.0, 60 months,28.34,G,G3,< 1 year,MORTGAGE,36000.0,Feb-2016,debt_consolidation,27.27,680.0
16240851,22375.0, 60 months,25.83,G,G2,< 1 year,RENT,66000.0,May-2014,debt_consolidation,13.21,670.0
87314310,10200.0, 60 months,29.96,G,G4,10+ years,RENT,35000.0,Aug-2016,debt_consolidation,33.5,675.0
67859546,28000.0, 60 months,27.31,G,G2,10+ years,RENT,70000.0,Dec-2015,debt_consolidation,30.79,675.0
26178818,12000.0, 36 months,25.8,G,G1,3 years,RENT,42000.0,Sep-2014,credit_card,19.97,660.0
118677512,17100.0, 36 months,30.79,G,G1,4 years,RENT,45000.0,Sep-2017,debt_consolidation,19.49,670.0
107520676,21000.0, 60 months,30.84,G,G2,< 1 year,RENT,82000.0,May-2017,debt_consolidation,31.11,710.0
120025212,19750.0, 36 months,30.84,G,G2,10+ years,MORTGAGE,61000.0,Oct-2017,home_improvement,21.37,675.0
115104594,11200.0, 60 months,30.89,G,G3,10+ years,RENT,98000.0,Sep-2017,credit_card,19.23,660.0
26127364,14375.0, 60 months,25.8,G,G1,9 years,RENT,45000.0,Sep-2014,other,20.29,670.0
107650525,16000.0, 36 months,30.79,G,G1,2 years,MORTGAGE,88000.0,May-2017,other,8.32,695.0
4806840,35000.0, 60 months,24.7,G,G1,10+ years,RENT,93000.0,Jun-2013,debt_consolidation,6.67,670.0
107743167,20000.0, 60 months,30.89,G,G3,8 years,RENT,52000.0,May-2017,debt_consolidation,30.93,690.0
122686336,12000.0, 60 months,30.99,G,G5,10+ years,MORTGAGE,105000.0,Nov-2017,debt_consolidation,33.95,675.0
37897618,25200.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,61350.0,Jan-2015,debt_consolidation,20.62,700.0
11385570,30000.0, 60 months,25.89,G,G3,2 years,MORTGAGE,82500.0,Jan-2014,debt_consolidation,19.96,685.0
11668106,13150.0, 60 months,25.83,G,G2,,MORTGAGE,38350.0,Feb-2014,small_business,11.46,720.0
4767528,35000.0, 60 months,24.83,G,G2,< 1 year,MORTGAGE,153000.0,May-2013,debt_consolidation,21.53,670.0
76382884,17600.0, 60 months,27.34,G,G1,10+ years,OWN,55000.0,Apr-2016,debt_consolidation,12.2,690.0
14610886,19275.0, 60 months,25.89,G,G3,1 year,MORTGAGE,100000.0,Apr-2014,home_improvement,15.89,680.0
111411453,35000.0, 60 months,30.89,G,G3,2 years,MORTGAGE,100000.0,Jul-2017,other,22.74,665.0
112729042,20000.0, 60 months,30.79,G,G1,2 years,RENT,45000.0,Jul-2017,debt_consolidation,26.8,665.0
9716565,11500.0, 60 months,25.83,G,G2,< 1 year,OWN,43000.0,Dec-2013,other,16.33,660.0
91102561,10800.0, 60 months,28.18,G,G1,7 years,MORTGAGE,39582.0,Oct-2016,debt_consolidation,31.87,690.0
1100379,20000.0, 60 months,22.74,G,G1,4 years,RENT,69000.0,Jan-2012,house,17.08,660.0
99892036,35000.0, 60 months,30.84,G,G2,2 years,RENT,129000.0,Mar-2017,debt_consolidation,16.66,660.0
1345783,24000.0, 60 months,24.33,G,G2,4 years,MORTGAGE,89500.0,Jun-2012,debt_consolidation,28.67,695.0
67327920,14400.0, 60 months,27.31,G,G2,< 1 year,RENT,65000.0,Dec-2015,debt_consolidation,25.02,670.0
113539450,28000.0, 60 months,30.84,G,G2,10+ years,MORTGAGE,160000.0,Jul-2017,debt_consolidation,16.79,670.0
3724789,30000.0, 60 months,24.89,G,G3,6 years,MORTGAGE,102000.0,Mar-2013,debt_consolidation,22.56,660.0
104283216,18200.0, 60 months,30.84,G,G2,7 years,MORTGAGE,88000.0,Apr-2017,debt_consolidation,11.25,665.0
26208824,22000.0, 60 months,26.06,G,G5,10+ years,RENT,130000.0,Sep-2014,debt_consolidation,12.78,675.0
114044957,40000.0, 60 months,30.94,G,G4,10+ years,MORTGAGE,124000.0,Aug-2017,debt_consolidation,34.12,695.0
78508365,28000.0, 60 months,29.96,G,G4,10+ years,MORTGAGE,72500.0,May-2016,debt_consolidation,29.61,665.0
65707010,15100.0, 60 months,28.99,G,G5,3 years,OWN,42000.0,Dec-2015,debt_consolidation,27.49,685.0
114844178,17850.0, 60 months,30.89,G,G3,3 years,RENT,54000.0,Sep-2017,credit_card,27.4,705.0
110411925,31675.0, 60 months,30.99,G,G5,4 years,OWN,160000.0,Jun-2017,debt_consolidation,25.28,725.0
111858348,11125.0, 36 months,30.89,G,G3,3 years,OWN,32760.0,Jul-2017,home_improvement,10.92,685.0
67879261,11225.0, 60 months,26.77,G,G1,1 year,RENT,31200.0,Dec-2015,debt_consolidation,26.31,695.0
7354580,35000.0, 60 months,25.8,G,G1,2 years,MORTGAGE,150000.0,Sep-2013,debt_consolidation,16.52,660.0
65655707,14875.0, 60 months,27.88,G,G3,< 1 year,RENT,41368.0,Nov-2015,debt_consolidation,15.35,680.0
117000246,18900.0, 60 months,30.99,G,G5,1 year,RENT,111000.0,Sep-2017,debt_consolidation,23.12,675.0
140984471,35000.0, 60 months,30.79,G,G1,1 year,RENT,49000.0,Oct-2018,debt_consolidation,28.48,750.0
54099320,19800.0, 60 months,26.77,G,G1,3 years,OWN,55000.0,Jul-2015,debt_consolidation,23.76,675.0
76131186,14525.0, 36 months,27.34,G,G1,2 years,MORTGAGE,55000.0,Apr-2016,home_improvement,21.32,725.0
109371061,27250.0, 60 months,30.99,G,G5,1 year,RENT,180000.0,Jun-2017,small_business,4.73,685.0
89814757,7000.0, 36 months,28.18,G,G1,4 years,OWN,30000.0,Sep-2016,other,13.25,660.0
6694833,16000.0, 60 months,25.83,G,G2,< 1 year,RENT,80000.0,Aug-2013,other,26.64,685.0
107136686,35000.0, 36 months,30.94,G,G4,2 years,MORTGAGE,113000.0,May-2017,house,27.37,665.0
94292834,26375.0, 60 months,30.79,G,G1,4 years,RENT,59999.0,Dec-2016,other,22.92,660.0
109685794,35000.0, 36 months,30.79,G,G1,10+ years,RENT,135000.0,Jun-2017,debt_consolidation,16.6,695.0
54838824,26675.0, 60 months,26.77,G,G1,,MORTGAGE,83420.0,Jul-2015,debt_consolidation,23.02,665.0
95347867,20000.0, 60 months,30.79,G,G1,< 1 year,RENT,48000.0,Dec-2016,other,26.45,695.0
29784076,13500.0, 60 months,25.89,G,G3,,RENT,40000.0,Oct-2014,other,13.11,660.0
140201355,12000.0, 60 months,30.79,G,G1,3 years,MORTGAGE,33000.0,Oct-2018,credit_card,41.67,670.0
73824292,2800.0, 36 months,27.34,G,G1,6 years,RENT,55000.0,Mar-2016,moving,19.25,660.0
2224788,20000.0, 60 months,24.7,G,G1,1 year,MORTGAGE,78000.0,Dec-2012,debt_consolidation,12.86,670.0
114201671,30000.0, 60 months,30.84,G,G2,< 1 year,MORTGAGE,75000.0,Sep-2017,home_improvement,33.12,660.0
57364565,15100.0, 60 months,26.77,G,G1,5 years,RENT,36000.0,Jul-2015,debt_consolidation,24.03,700.0
74551802,23225.0, 60 months,28.67,G,G4,10+ years,RENT,72000.0,Mar-2016,credit_card,33.52,660.0
14560742,15800.0, 60 months,25.8,G,G1,9 years,OWN,75000.0,Apr-2014,debt_consolidation,19.46,685.0
26308350,29550.0, 60 months,25.99,G,G4,10+ years,OWN,78000.0,Sep-2014,debt_consolidation,10.78,660.0
10099855,21325.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,67000.0,Jan-2014,debt_consolidation,28.0,710.0
97490908,24000.0, 60 months,30.99,G,G5,10+ years,MORTGAGE,89240.0,Feb-2017,debt_consolidation,29.2,685.0
136635141,21100.0, 60 months,30.79,G,G1,3 years,MORTGAGE,70000.0,Jul-2018,debt_consolidation,35.11,675.0
117191383,10000.0, 60 months,30.94,G,G4,,RENT,2500.0,Aug-2017,debt_consolidation,240.87,690.0
43145462,27125.0, 60 months,25.99,G,G4,10+ years,RENT,65000.0,Apr-2015,debt_consolidation,24.32,660.0
59190106,12950.0, 60 months,26.77,G,G1,,OWN,36108.0,Aug-2015,debt_consolidation,28.75,705.0
120005057,19800.0, 60 months,30.79,G,G1,6 years,MORTGAGE,55000.0,Oct-2017,other,37.86,760.0
93790873,21975.0, 36 months,30.79,G,G1,8 years,MORTGAGE,59508.0,Nov-2016,debt_consolidation,32.06,665.0
39459935,31575.0, 60 months,25.8,G,G1,2 years,RENT,88000.0,Jan-2015,small_business,12.29,685.0
109678746,21650.0, 60 months,30.99,G,G5,8 years,RENT,57000.0,Jun-2017,debt_consolidation,34.65,675.0
57824102,17275.0, 60 months,27.31,G,G2,6 years,RENT,48000.0,Aug-2015,debt_consolidation,5.01,685.0
120253426,35000.0, 60 months,30.99,G,G5,10+ years,MORTGAGE,55000.0,Oct-2017,debt_consolidation,33.71,670.0
60923913,16325.0, 60 months,27.31,G,G2,3 years,RENT,60000.0,Oct-2015,debt_consolidation,21.07,660.0
76283214,12250.0, 60 months,28.14,G,G2,8 years,MORTGAGE,50000.0,Apr-2016,debt_consolidation,30.0,670.0
1291078,25050.0, 60 months,24.2,G,G1,6 years,MORTGAGE,63324.0,May-2012,credit_card,16.16,665.0
42733322,20950.0, 60 months,25.8,G,G1,10+ years,RENT,42000.0,Mar-2015,other,2.51,715.0
111588929,24000.0, 60 months,30.94,G,G4,7 years,MORTGAGE,70000.0,Jul-2017,debt_consolidation,33.46,670.0
90946409,15575.0, 60 months,28.18,G,G1,10+ years,MORTGAGE,90000.0,Oct-2016,debt_consolidation,28.59,690.0
264101,12375.0, 36 months,18.61,G,G5,< 1 year,MORTGAGE,101100.0,Feb-2008,debt_consolidation,29.7,660.0
61893059,11675.0, 60 months,27.31,G,G2,3 years,RENT,27800.0,Oct-2015,debt_consolidation,26.47,680.0
75758422,25000.0, 60 months,27.34,G,G1,8 years,MORTGAGE,75000.0,Mar-2016,debt_consolidation,29.38,700.0
113512384,12000.0, 60 months,30.89,G,G3,8 years,MORTGAGE,37000.0,Jul-2017,debt_consolidation,18.75,665.0
7049770,35000.0, 60 months,25.8,G,G1,< 1 year,RENT,128000.0,Sep-2013,debt_consolidation,20.12,700.0
26309223,12050.0, 60 months,25.8,G,G1,< 1 year,RENT,38000.0,Sep-2014,small_business,26.63,680.0
11637790,16150.0, 60 months,25.83,G,G2,8 years,MORTGAGE,85000.0,Feb-2014,home_improvement,25.09,670.0
9867062,25000.0, 60 months,25.8,G,G1,10+ years,RENT,67000.0,Dec-2013,debt_consolidation,18.4,665.0
18505505,19950.0, 60 months,26.06,G,G5,2 years,MORTGAGE,70000.0,Jun-2014,debt_consolidation,19.22,700.0
7617297,22000.0, 60 months,25.8,G,G1,8 years,MORTGAGE,50000.0,Oct-2013,debt_consolidation,23.95,665.0
53834511,23800.0, 60 months,28.49,G,G4,8 years,RENT,70000.0,Jul-2015,small_business,21.5,675.0
119991549,35000.0, 36 months,30.79,G,G1,10+ years,MORTGAGE,105000.0,Oct-2017,debt_consolidation,15.9,660.0
121392224,34775.0, 60 months,30.79,G,G1,10+ years,OWN,100000.0,Oct-2017,home_improvement,26.54,660.0
114517954,9400.0, 36 months,30.79,G,G1,< 1 year,RENT,45000.0,Sep-2017,other,3.15,660.0
91433356,14000.0, 36 months,28.88,G,G2,8 years,RENT,52943.0,Oct-2016,debt_consolidation,31.76,675.0
34652893,11225.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,50000.0,Nov-2014,debt_consolidation,12.84,660.0
9804807,10500.0, 60 months,25.89,G,G3,10+ years,MORTGAGE,52000.0,Dec-2013,home_improvement,4.08,690.0
79053605,35000.0, 60 months,29.96,G,G4,4 years,MORTGAGE,126000.0,Jun-2016,debt_consolidation,23.29,665.0
122665549,35000.0, 36 months,30.84,G,G2,< 1 year,RENT,275000.0,Nov-2017,debt_consolidation,9.72,660.0
115647522,20000.0, 60 months,30.79,G,G1,2 years,RENT,62000.0,Sep-2017,debt_consolidation,18.97,660.0
44514435,35000.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,79000.0,Apr-2015,debt_consolidation,34.25,675.0
116882289,35000.0, 60 months,30.94,G,G4,10+ years,MORTGAGE,96000.0,Aug-2017,home_improvement,16.65,685.0
55180879,35000.0, 60 months,27.88,G,G3,4 years,MORTGAGE,100000.0,Jul-2015,debt_consolidation,15.6,675.0
25937789,12000.0, 60 months,25.99,G,G4,7 years,MORTGAGE,44500.0,Sep-2014,debt_consolidation,18.47,660.0
71492824,14275.0, 60 months,28.14,G,G2,7 years,RENT,42000.0,Feb-2016,debt_consolidation,19.53,685.0
58100435,17900.0, 60 months,26.77,G,G1,10+ years,MORTGAGE,52700.0,Sep-2015,debt_consolidation,14.14,670.0
1359088,26000.0, 60 months,24.83,G,G2,,MORTGAGE,65000.0,Aug-2012,debt_consolidation,18.56,665.0
119988211,19375.0, 60 months,30.79,G,G1,,OWN,46142.0,Sep-2017,credit_card,8.79,740.0
76201986,10000.0, 60 months,28.14,G,G2,8 years,OWN,95000.0,Apr-2016,debt_consolidation,3.54,680.0
50655796,10875.0, 60 months,26.77,G,G1,9 years,RENT,32000.0,Jun-2015,debt_consolidation,29.82,670.0
63357903,22250.0, 60 months,27.88,G,G3,9 years,MORTGAGE,53000.0,Oct-2015,debt_consolidation,21.23,670.0
110062380,35000.0, 60 months,30.89,G,G3,< 1 year,RENT,140000.0,Jun-2017,debt_consolidation,21.8,665.0
111051579,12225.0, 36 months,30.79,G,G1,,MORTGAGE,0.0,Jun-2017,debt_consolidation,,665.0
103547653,10000.0, 60 months,30.99,G,G5,1 year,MORTGAGE,115000.0,Apr-2017,debt_consolidation,30.9,675.0
119974306,15000.0, 60 months,30.79,G,G1,2 years,RENT,55000.0,Sep-2017,debt_consolidation,19.57,670.0
60485385,26400.0, 60 months,26.77,G,G1,10+ years,RENT,75000.0,Sep-2015,debt_consolidation,23.76,665.0
65975443,6750.0, 36 months,27.31,G,G2,6 years,RENT,54000.0,Dec-2015,small_business,16.42,680.0
25397041,11250.0, 60 months,25.89,G,G3,< 1 year,MORTGAGE,25000.0,Aug-2014,debt_consolidation,31.49,675.0
103468387,12000.0, 60 months,30.84,G,G2,2 years,MORTGAGE,52000.0,Apr-2017,house,49.91,660.0
39967571,16375.0, 60 months,25.8,G,G1,4 years,RENT,40000.0,Feb-2015,debt_consolidation,15.42,665.0
37137490,35000.0, 60 months,26.06,G,G5,10+ years,MORTGAGE,135000.0,Dec-2014,medical,13.16,675.0
71442813,16450.0, 60 months,27.34,G,G1,< 1 year,RENT,37440.0,Mar-2016,debt_consolidation,27.56,680.0
38477679,30000.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,150000.0,Feb-2015,other,10.26,665.0
91406988,30000.0, 60 months,30.94,G,G4,10+ years,MORTGAGE,74000.0,Oct-2016,debt_consolidation,31.12,665.0
116880925,10000.0, 60 months,30.94,G,G4,7 years,RENT,36000.0,Aug-2017,debt_consolidation,5.27,690.0
113967416,10000.0, 60 months,30.99,G,G5,2 years,MORTGAGE,38000.0,Aug-2017,other,23.86,700.0
92248564,10000.0, 60 months,30.84,G,G2,4 years,RENT,36000.0,Nov-2016,debt_consolidation,21.37,680.0
112117289,13000.0, 36 months,30.84,G,G2,4 years,MORTGAGE,26000.0,Jul-2017,other,18.56,720.0
16332082,30000.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,85000.0,May-2014,debt_consolidation,27.25,690.0
75850009,9600.0, 36 months,28.14,G,G2,5 years,OWN,45000.0,Mar-2016,home_improvement,17.41,665.0
15671290,11500.0, 60 months,25.99,G,G4,,MORTGAGE,55000.0,Jun-2014,debt_consolidation,19.53,660.0
107520043,28000.0, 60 months,30.99,G,G5,6 years,MORTGAGE,100000.0,May-2017,debt_consolidation,30.96,685.0
111683918,21000.0, 60 months,30.89,G,G3,2 years,RENT,50000.0,Jul-2017,debt_consolidation,25.49,680.0
1465624,35000.0, 60 months,24.89,G,G3,10+ years,RENT,89131.0,Aug-2012,debt_consolidation,16.27,660.0
79523154,35000.0, 60 months,28.88,G,G2,5 years,MORTGAGE,550000.0,Jun-2016,debt_consolidation,14.2,715.0
93574850,21000.0, 60 months,30.79,G,G1,10+ years,MORTGAGE,90000.0,Nov-2016,credit_card,21.83,660.0
118231566,36000.0, 36 months,30.89,G,G3,10+ years,RENT,400000.0,Sep-2017,debt_consolidation,17.81,680.0
33270227,14100.0, 60 months,25.8,G,G1,< 1 year,MORTGAGE,50000.0,Oct-2014,credit_card,27.78,705.0
113840713,20400.0, 60 months,30.99,G,G5,10+ years,RENT,58000.0,Aug-2017,other,19.02,695.0
93157810,20050.0, 60 months,30.99,G,G5,8 years,RENT,50046.0,Nov-2016,debt_consolidation,30.48,720.0
102485618,7500.0, 36 months,30.99,G,G5,,RENT,41000.0,Apr-2017,medical,18.94,710.0
23944037,21750.0, 36 months,25.83,G,G2,2 years,RENT,85000.0,Aug-2014,debt_consolidation,14.81,665.0
1613599,23275.0, 36 months,24.83,G,G2,9 years,MORTGAGE,65000.0,Nov-2012,debt_consolidation,16.58,670.0
76314260,26875.0, 60 months,28.34,G,G3,10+ years,RENT,70000.0,Apr-2016,debt_consolidation,32.14,680.0
68772837,20400.0, 60 months,27.49,G,G2,4 years,RENT,60000.0,Jan-2016,other,5.4,700.0
64320933,35000.0, 60 months,27.31,G,G2,6 years,MORTGAGE,150000.0,Nov-2015,debt_consolidation,10.82,675.0
6548265,24925.0, 60 months,26.06,G,G5,3 years,MORTGAGE,73000.0,Aug-2013,debt_consolidation,26.09,665.0
3848844,15000.0, 60 months,24.7,G,G1,,RENT,54442.88,Apr-2013,other,12.72,665.0
15380377,4200.0, 60 months,25.83,G,G2,< 1 year,MORTGAGE,55000.0,May-2014,moving,1.53,670.0
129232377,35000.0, 60 months,30.79,G,G1,3 years,RENT,55000.0,Mar-2018,debt_consolidation,22.08,700.0
53564168,11025.0, 60 months,27.31,G,G2,9 years,RENT,68000.0,Jul-2015,debt_consolidation,9.2,675.0
113033367,10000.0, 60 months,30.99,G,G5,7 years,RENT,35000.0,Jul-2017,debt_consolidation,13.13,665.0
85361757,11750.0, 60 months,28.18,G,G1,,MORTGAGE,35000.0,Jul-2016,house,8.02,675.0
91057132,24000.0, 60 months,29.96,G,G4,4 years,RENT,72000.0,Oct-2016,other,3.74,670.0
24035362,24550.0, 36 months,25.89,G,G3,,MORTGAGE,64653.72,Aug-2014,debt_consolidation,38.82,675.0
77321269,18000.0, 60 months,28.34,G,G3,2 years,RENT,103500.0,May-2016,debt_consolidation,17.94,660.0
25157424,11275.0, 60 months,25.8,G,G1,5 years,MORTGAGE,45000.0,Aug-2014,debt_consolidation,26.77,665.0
38518643,35000.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,90000.0,Jan-2015,debt_consolidation,24.04,695.0
49925710,16750.0, 60 months,26.77,G,G1,10+ years,RENT,90000.0,May-2015,debt_consolidation,20.75,660.0
46557656,13950.0, 60 months,25.89,G,G3,< 1 year,RENT,31200.0,Apr-2015,debt_consolidation,23.12,680.0
11235119,22125.0, 60 months,25.89,G,G3,4 years,MORTGAGE,85400.0,Jan-2014,debt_consolidation,28.86,660.0
99807498,27725.0, 60 months,30.94,G,G4,5 years,RENT,77000.0,Mar-2017,debt_consolidation,18.08,680.0
10125881,24000.0, 60 months,25.8,G,G1,10+ years,OWN,78000.0,Dec-2013,wedding,22.48,670.0
85577227,31500.0, 60 months,28.18,G,G1,2 years,MORTGAGE,75000.0,Jul-2016,debt_consolidation,9.6,695.0
20399279,13375.0, 60 months,25.8,G,G1,< 1 year,RENT,39480.0,Jul-2014,major_purchase,25.06,670.0
141594737,15000.0, 60 months,30.79,G,G1,2 years,MORTGAGE,100000.0,Oct-2018,credit_card,24.5,660.0
140002949,30000.0, 60 months,30.79,G,G1,3 years,RENT,30000.0,Sep-2018,debt_consolidation,24.2,730.0
20428834,20000.0, 60 months,25.83,G,G2,7 years,MORTGAGE,50000.0,Jul-2014,other,31.9,670.0
40776700,24725.0, 60 months,25.83,G,G2,4 years,RENT,76000.0,Feb-2015,debt_consolidation,24.29,660.0
46684992,16300.0, 60 months,26.06,G,G5,2 years,RENT,60000.0,Apr-2015,house,15.01,660.0
30625999,27200.0, 60 months,25.8,G,G1,10+ years,MORTGAGE,68500.0,Oct-2014,debt_consolidation,17.73,710.0
39532171,29375.0, 60 months,25.99,G,G4,10+ years,MORTGAGE,67000.0,Jan-2015,debt_consolidation,26.94,690.0
92300238,32000.0, 60 months,30.84,G,G2,6 years,MORTGAGE,135000.0,Nov-2016,debt_consolidation,10.9,670.0
69402298,9000.0, 36 months,26.99,G,G1,10+ years,MORTGAGE,63000.0,Jan-2016,credit_card,44.19,690.0
115236113,10125.0, 60 months,30.94,G,G4,1 year,RENT,55000.0,Aug-2017,debt_consolidation,19.62,690.0
60914576,12000.0, 60 months,26.77,G,G1,10+ years,RENT,30000.0,Oct-2015,debt_consolidation,13.24,710.0
674749,22500.0, 60 months,20.48,G,G2,6 years,RENT,145000.0,Feb-2011,debt_consolidation,12.03,665.0
77169662,33175.0, 60 months,29.67,G,G3,8 years,MORTGAGE,112000.0,May-2016,credit_card,29.77,665.0
72662397,18475.0, 60 months,27.34,G,G1,4 years,MORTGAGE,55000.0,Feb-2016,debt_consolidation,15.1,695.0
58684084,10000.0, 60 months,27.31,G,G2,4 years,RENT,25000.0,Aug-2015,credit_card,34.13,665.0
72643304,33775.0, 60 months,27.34,G,G1,3 years,RENT,90000.0,Feb-2016,home_improvement,12.59,670.0
111123262,31200.0, 60 months,30.94,G,G4,6 years,OWN,70000.0,Jul-2017,debt_consolidation,25.02,660.0
38599749,21475.0, 60 months,25.89,G,G3,7 years,MORTGAGE,72000.0,Jan-2015,house,28.05,670.0
107072712,15675.0, 60 months,30.79,G,G1,10+ years,MORTGAGE,49000.0,May-2017,car,8.03,680.0
68834516,7175.0, 36 months,28.14,G,G2,10+ years,MORTGAGE,69424.0,Feb-2016,other,10.98,680.0
51978666,12500.0, 60 months,27.88,G,G3,< 1 year,MORTGAGE,25000.0,Jun-2015,debt_consolidation,36.49,685.0
91614580,35000.0, 60 months,29.67,G,G3,< 1 year,MORTGAGE,80000.0,Oct-2016,debt_consolidation,22.56,680.0
28823738,21550.0, 60 months,25.8,G,G1,7 years,RENT,60000.0,Oct-2014,small_business,20.59,680.0
91000782,31225.0, 60 months,30.99,G,G5,8 years,RENT,85000.0,Oct-2016,debt_consolidation,12.62,675.0
63415190,30000.0, 60 months,26.77,G,G1,10+ years,MORTGAGE,73000.0,Oct-2015,debt_consolidation,24.4,660.0
61489973,23575.0, 60 months,26.77,G,G1,4 years,MORTGAGE,56160.0,Oct-2015,debt_consolidation,21.47,665.0
115233469,6000.0, 36 months,30.84,G,G2,6 years,RENT,148000.0,Aug-2017,debt_consolidation,18.79,660.0
38456327,12125.0, 60 months,25.89,G,G3,,RENT,48000.0,Jan-2015,other,20.05,680.0
103537840,14000.0, 60 months,30.79,G,G1,10+ years,MORTGAGE,100000.0,Mar-2017,debt_consolidation,32.09,700.0
8135371,34500.0, 60 months,25.83,G,G2,1 year,MORTGAGE,176000.0,Oct-2013,credit_card,16.47,705.0
22323430,13925.0, 60 months,25.83,G,G2,4 years,RENT,46000.0,Aug-2014,debt_consolidation,29.74,700.0
73824350,9500.0, 36 months,27.34,G,G1,6 years,OWN,45000.0,Mar-2016,home_improvement,12.77,680.0
111895454,8500.0, 36 months,30.79,G,G1,10+ years,MORTGAGE,210000.0,Jun-2017,debt_consolidation,8.55,675.0
111867035,5125.0, 36 months,30.99,G,G5,1 year,MORTGAGE,40000.0,Jul-2017,debt_consolidation,27.89,660.0
110087908,35000.0, 36 months,30.99,G,G5,5 years,RENT,100000.0,Jun-2017,other,1.93,695.0
7730272,16000.0, 60 months,25.89,G,G3,3 years,MORTGAGE,100000.0,Oct-2013,medical,17.02,685.0
59152137,35000.0, 60 months,28.99,G,G5,7 years,OWN,98000.0,Sep-2015,debt_consolidation,27.38,695.0
85784982,18350.0, 60 months,29.96,G,G4,3 years,MORTGAGE,48293.76,Jul-2016,debt_consolidation,30.62,680.0
59309651,19200.0, 60 months,27.31,G,G2,5 years,RENT,65000.0,Aug-2015,debt_consolidation,18.76,665.0
10955179,11875.0, 60 months,25.8,G,G1,1 year,RENT,35000.0,Feb-2014,other,14.44,680.0
105447316,23675.0, 60 months,30.94,G,G4,4 years,MORTGAGE,109000.0,May-2017,debt_consolidation,18.21,665.0
118325126,35000.0, 36 months,30.84,G,G2,8 years,MORTGAGE,104220.0,Sep-2017,home_improvement,31.34,725.0
119810270,14925.0, 60 months,30.94,G,G4,2 years,MORTGAGE,120000.0,Oct-2017,car,14.26,695.0
11698160,6350.0, 36 months,25.8,G,G1,,RENT,31344.0,Feb-2014,home_improvement,30.51,660.0
65815117,12000.0, 60 months,27.31,G,G2,9 years,RENT,40000.0,Nov-2015,debt_consolidation,33.9,660.0
54618239,27200.0, 60 months,27.31,G,G2,10+ years,MORTGAGE,68000.0,Jul-2015,debt_consolidation,27.88,665.0
5777184,5500.0, 60 months,24.89,G,G4,< 1 year,RENT,30000.0,Jun-2013,other,4.84,695.0
120216656,24000.0, 60 months,30.84,G,G2,3 years,RENT,75000.0,Oct-2017,credit_card,13.35,665.0
11445019,15325.0, 60 months,25.8,G,G1,7 years,OWN,53000.0,Feb-2014,small_business,21.81,670.0
103752502,15000.0, 60 months,30.79,G,G1,3 years,RENT,70000.0,Apr-2017,debt_consolidation,24.58,680.0
828539,20500.0, 60 months,22.85,G,G3,10+ years,RENT,58000.0,Aug-2011,debt_consolidation,23.07,660.0
130141977,35000.0, 60 months,30.79,G,G1,10+ years,MORTGAGE,38000.0,Mar-2018,credit_card,29.91,750.0
