loan_id,vintage_month,months_on_book,snapshot_month,delinquency_state
132319211,2018-04,3,2018-06,current
132319211,2018-04,4,2018-07,current
132319211,2018-04,5,2018-08,current
132319211,2018-04,6,2018-09,current
132319211,2018-04,7,2018-10,current
132319211,2018-04,8,2018-11,current
132319211,2018-04,9,2018-12,current
132319211,2018-04,10,2019-01,dpd30
132319211,2018-04,11,2019-02,dpd60
132319211,2018-04,12,2019-03,dpd30
132319211,2018-04,13,2019-04,dpd30
132319211,2018-04,14,2019-05,current
132319211,2018-04,15,2019-06,current
132319211,2018-04,16,2019-07,current
132319211,2018-04,17,2019-08,current
132319211,2018-04,18,2019-09,current
132319211,2018-04,19,2019-10,current
132319211,2018-04,20,2019-11,current
132319211,2018-04,21,2019-12,current
132319211,2018-04,22,2020-01,current
132319211,2018-04,23,2020-02,current
132319211,2018-04,24,2020-03,current
132319211,2018-04,25,2020-04,current
132319211,2018-04,26,2020-05,current
132319211,2018-04,27,2020-06,current
132319211,2018-04,28,2020-07,current
132319211,2018-04,29,2020-08,current
132319211,2018-04,30,2020-09,current
132319211,2018-04,31,2020-10,current
132319211,2018-04,32,2020-11,current
132319211,2018-04,33,2020-12,current
132319211,2018-04,34,2021-01,current
132319211,2018-04,35,2021-02,current
132319211,2018-04,36,2021-03,current
132319211,2018-04,37,2021-04,current
132319211,2018-04,38,2021-05,current
132319211,2018-04,39,2021-06,current
132319211,2018-04,40,2021-07,current
132319211,2018-04,41,2021-08,current
132319211,2018-04,42,2021-09,current
132319211,2018-04,43,2021-10,current
132319211,2018-04,44,2021-11,current
132319211,2018-04,45,2021-12,dpd30
132319211,2018-04,46,2022-01,dpd30
132319211,2018-04,47,2022-02,current
132319211,2018-04,48,2022-03,current
132319211,2018-04,49,2022-04,current
132319211,2018-04,50,2022-05,current
132319211,2018-04,51,2022-06,current
132319211,2018-04,52,2022-07,current
132319211,2018-04,53,2022-08,current
132319211,2018-04,54,2022-09,current
132319211,2018-04,55,2022-10,current
132319211,2018-04,56,2022-11,current
132319211,2018-04,57,2022-12,current
132319211,2018-04,58,2023-01,dpd30
132319211,2018-04,59,2023-02,current
132319211,2018-04,60,2023-03,current
1523414,2012-10,1,2012-10,current
1523414,2012-10,2,2012-11,current
1523414,2012-10,3,2012-12,dpd30
1523414,2012-10,4,2013-01,current
1523414,2012-10,5,2013-02,current
1523414,2012-10,6,2013-03,current
1523414,2012-10,7,2013-04,current
1523414,2012-10,8,2013-05,current
1523414,2012-10,9,2013-06,current
1523414,2012-10,10,2013-07,current
1523414,2012-10,11,2013-08,current
1523414,2012-10,12,2013-09,current
1523414,2012-10,13,2013-10,current
1523414,2012-10,14,2013-11,current
1523414,2012-10,15,2013-12,current
1523414,2012-10,16,2014-01,current
1523414,2012-10,17,2014-02,current
1523414,2012-10,18,2014-03,current
1523414,2012-10,19,2014-04,current
1523414,2012-10,20,2014-05,current
1523414,2012-10,21,2014-06,current
1523414,2012-10,22,2014-07,current
1523414,2012-10,23,2014-08,current
1523414,2012-10,24,2014-09,current
1523414,2012-10,25,2014-10,current
1523414,2012-10,26,2014-11,current
1523414,2012-10,27,2014-12,current
1523414,2012-10,28,2015-01,current
1523414,2012-10,29,2015-02,current
1523414,2012-10,30,2015-03,current
1523414,2012-10,31,2015-04,current
1523414,2012-10,32,2015-05,current
1523414,2012-10,33,2015-06,current
1523414,2012-10,34,2015-07,paid_off
131422399,2018-04,1,2018-04,current
131422399,2018-04,2,2018-05,current
131422399,2018-04,3,2018-06,current
131422399,2018-04,4,2018-07,current
131422399,2018-04,5,2018-08,current
131422399,2018-04,6,2018-09,current
131422399,2018-04,7,2018-10,current
131422399,2018-04,8,2018-11,current
131422399,2018-04,9,2018-12,current
131422399,2018-04,10,2019-01,current
131422399,2018-04,11,2019-02,current
131422399,2018-04,12,2019-03,paid_off
74995633,2016-03,1,2016-03,current
74995633,2016-03,2,2016-04,current
74995633,2016-03,3,2016-05,current
74995633,2016-03,4,2016-06,current
74995633,2016-03,5,2016-07,current
74995633,2016-03,6,2016-08,current
74995633,2016-03,7,2016-09,current
74995633,2016-03,8,2016-10,current
74995633,2016-03,9,2016-11,current
74995633,2016-03,10,2016-12,current
74995633,2016-03,11,2017-01,current
74995633,2016-03,12,2017-02,current
74995633,2016-03,13,2017-03,current
74995633,2016-03,14,2017-04,current
74995633,2016-03,15,2017-05,current
74995633,2016-03,16,2017-06,current
74995633,2016-03,17,2017-07,current
74995633,2016-03,18,2017-08,current
74995633,2016-03,19,2017-09,current
74995633,2016-03,20,2017-10,current
74995633,2016-03,21,2017-11,current
74995633,2016-03,22,2017-12,current
74995633,2016-03,23,2018-01,current
74995633,2016-03,24,2018-02,current
74995633,2016-03,25,2018-03,current
74995633,2016-03,26,2018-04,current
74995633,2016-03,27,2018-05,paid_off
36221181,2014-12,1,2014-12,current
36221181,2014-12,2,2015-01,current
36221181,2014-12,3,2015-02,paid_off
132898310,2018-05,1,2018-05,current
132898310,2018-05,2,2018-06,current
132898310,2018-05,3,2018-07,current
132898310,2018-05,4,2018-08,current
132898310,2018-05,5,2018-09,current
132898310,2018-05,6,2018-10,current
132898310,2018-05,7,2018-11,current
132898310,2018-05,8,2018-12,current
132898310,2018-05,9,2019-01,current
132898310,2018-05,10,2019-02,current
132898310,2018-05,11,2019-03,current
132898310,2018-05,12,2019-04,current
132898310,2018-05,13,2019-05,current
132898310,2018-05,14,2019-06,current
132898310,2018-05,15,2019-07,current
132898310,2018-05,16,2019-08,current
132898310,2018-05,17,2019-09,current
132898310,2018-05,18,2019-10,current
132898310,2018-05,19,2019-11,current
132898310,2018-05,20,2019-12,current
132898310,2018-05,21,2020-01,current
132898310,2018-05,22,2020-02,current
132898310,2018-05,23,2020-03,current
132898310,2018-05,24,2020-04,current
132898310,2018-05,25,2020-05,current
132898310,2018-05,26,2020-06,current
132898310,2018-05,27,2020-07,dpd30
132898310,2018-05,28,2020-08,dpd30
132898310,2018-05,29,2020-09,current
132898310,2018-05,30,2020-10,current
132898310,2018-05,31,2020-11,current
132898310,2018-05,32,2020-12,current
132898310,2018-05,33,2021-01,current
132898310,2018-05,34,2021-02,current
132898310,2018-05,35,2021-03,current
132898310,2018-05,36,2021-04,current
11395398,2014-02,1,2014-02,current
11395398,2014-02,2,2014-03,current
11395398,2014-02,3,2014-04,current
11395398,2014-02,4,2014-05,current
11395398,2014-02,5,2014-06,current
11395398,2014-02,6,2014-07,current
11395398,2014-02,7,2014-08,current
11395398,2014-02,8,2014-09,current
11395398,2014-02,9,2014-10,current
11395398,2014-02,10,2014-11,current
11395398,2014-02,11,2014-12,current
11395398,2014-02,12,2015-01,current
11395398,2014-02,13,2015-02,current
11395398,2014-02,14,2015-03,current
11395398,2014-02,15,2015-04,current
11395398,2014-02,16,2015-05,current
11395398,2014-02,17,2015-06,current
11395398,2014-02,18,2015-07,current
11395398,2014-02,19,2015-08,current
11395398,2014-02,20,2015-09,current
11395398,2014-02,21,2015-10,paid_off
11626365,2014-02,1,2014-02,current
11626365,2014-02,2,2014-03,current
11626365,2014-02,3,2014-04,current
11626365,2014-02,4,2014-05,current
11626365,2014-02,5,2014-06,current
11626365,2014-02,6,2014-07,current
11626365,2014-02,7,2014-08,current
11626365,2014-02,8,2014-09,current
11626365,2014-02,9,2014-10,current
11626365,2014-02,10,2014-11,current
11626365,2014-02,11,2014-12,current
11626365,2014-02,12,2015-01,current
11626365,2014-02,13,2015-02,current
11626365,2014-02,14,2015-03,current
11626365,2014-02,15,2015-04,current
11626365,2014-02,16,2015-05,current
11626365,2014-02,17,2015-06,current
11626365,2014-02,18,2015-07,current
11626365,2014-02,19,2015-08,current
11626365,2014-02,20,2015-09,current
11626365,2014-02,21,2015-10,current
11626365,2014-02,22,2015-11,current
11626365,2014-02,23,2015-12,current
11626365,2014-02,24,2016-01,current
11626365,2014-02,25,2016-02,current
11626365,2014-02,26,2016-03,current
11626365,2014-02,27,2016-04,current
11626365,2014-02,28,2016-05,current
11626365,2014-02,29,2016-06,current
11626365,2014-02,30,2016-07,current
11626365,2014-02,31,2016-08,current
11626365,2014-02,32,2016-09,current
11626365,2014-02,33,2016-10,current
11626365,2014-02,34,2016-11,current
11626365,2014-02,35,2016-12,current
11626365,2014-02,36,2017-01,current
11626365,2014-02,37,2017-02,current
11626365,2014-02,38,2017-03,dpd30
11626365,2014-02,39,2017-04,dpd60
11626365,2014-02,40,2017-05,dpd60
11626365,2014-02,41,2017-06,dpd60
11626365,2014-02,42,2017-07,dpd30
11626365,2014-02,43,2017-08,dpd60
11626365,2014-02,44,2017-09,dpd60
11626365,2014-02,45,2017-10,dpd60
11626365,2014-02,46,2017-11,dpd60
11626365,2014-02,47,2017-12,dpd90
11626365,2014-02,48,2018-01,dpd90
11626365,2014-02,49,2018-02,dpd90
11626365,2014-02,50,2018-03,dpd60
11626365,2014-02,51,2018-04,dpd90
11626365,2014-02,52,2018-05,default
54323709,2015-07,1,2015-07,current
54323709,2015-07,2,2015-08,current
54323709,2015-07,3,2015-09,current
54323709,2015-07,4,2015-10,current
54323709,2015-07,5,2015-11,current
54323709,2015-07,6,2015-12,current
54323709,2015-07,7,2016-01,current
54323709,2015-07,8,2016-02,current
54323709,2015-07,9,2016-03,current
54323709,2015-07,10,2016-04,current
54323709,2015-07,11,2016-05,current
54323709,2015-07,12,2016-06,current
54323709,2015-07,13,2016-07,current
54323709,2015-07,14,2016-08,current
54323709,2015-07,15,2016-09,current
54323709,2015-07,16,2016-10,current
54323709,2015-07,17,2016-11,current
54323709,2015-07,18,2016-12,current
54323709,2015-07,19,2017-01,current
54323709,2015-07,20,2017-02,current
54323709,2015-07,21,2017-03,current
54323709,2015-07,22,2017-04,current
54323709,2015-07,23,2017-05,current
54323709,2015-07,24,2017-06,current
54323709,2015-07,25,2017-07,current
54323709,2015-07,26,2017-08,current
54323709,2015-07,27,2017-09,current
54323709,2015-07,28,2017-10,current
54323709,2015-07,29,2017-11,current
54323709,2015-07,30,2017-12,current
54323709,2015-07,31,2018-01,current
54323709,2015-07,32,2018-02,current
54323709,2015-07,33,2018-03,current
54323709,2015-07,34,2018-04,current
54323709,2015-07,35,2018-05,current
54323709,2015-07,36,2018-06,current
59925681,2015-09,1,2015-09,current
59925681,2015-09,2,2015-10,current
59925681,2015-09,3,2015-11,current
59925681,2015-09,4,2015-12,current
59925681,2015-09,5,2016-01,current
59925681,2015-09,6,2016-02,current
59925681,2015-09,7,2016-03,current
59925681,2015-09,8,2016-04,current
59925681,2015-09,9,2016-05,current
59925681,2015-09,10,2016-06,current
59925681,2015-09,11,2016-07,current
59925681,2015-09,12,2016-08,current
59925681,2015-09,13,2016-09,current
59925681,2015-09,14,2016-10,current
59925681,2015-09,15,2016-11,current
59925681,2015-09,16,2016-12,current
59925681,2015-09,17,2017-01,paid_off
52486514,2015-06,1,2015-06,current
52486514,2015-06,2,2015-07,current
52486514,2015-06,3,2015-08,current
52486514,2015-06,4,2015-09,current
52486514,2015-06,5,2015-10,current
52486514,2015-06,6,2015-11,dpd30
52486514,2015-06,7,2015-12,dpd30
52486514,2015-06,8,2016-01,dpd30
52486514,2015-06,9,2016-02,dpd60
52486514,2015-06,10,2016-03,dpd60
52486514,2015-06,11,2016-04,dpd60
52486514,2015-06,12,2016-05,dpd90
52486514,2015-06,13,2016-06,dpd90
52486514,2015-06,14,2016-07,default
39522818,2015-02,1,2015-02,current
39522818,2015-02,2,2015-03,current
39522818,2015-02,3,2015-04,current
39522818,2015-02,4,2015-05,current
39522818,2015-02,5,2015-06,current
39522818,2015-02,6,2015-07,current
39522818,2015-02,7,2015-08,current
39522818,2015-02,8,2015-09,dpd30
39522818,2015-02,9,2015-10,dpd60
39522818,2015-02,10,2015-11,dpd90
39522818,2015-02,11,2015-12,default
85951787,2016-08,1,2016-08,current
85951787,2016-08,2,2016-09,current
85951787,2016-08,3,2016-10,current
85951787,2016-08,4,2016-11,current
85951787,2016-08,5,2016-12,current
85951787,2016-08,6,2017-01,current
85951787,2016-08,7,2017-02,current
85951787,2016-08,8,2017-03,current
85951787,2016-08,9,2017-04,current
85951787,2016-08,10,2017-05,current
85951787,2016-08,11,2017-06,current
85951787,2016-08,12,2017-07,dpd30
85951787,2016-08,13,2017-08,dpd30
85951787,2016-08,14,2017-09,current
85951787,2016-08,15,2017-10,current
85951787,2016-08,16,2017-11,current
85951787,2016-08,17,2017-12,current
85951787,2016-08,18,2018-01,paid_off
94108439,2016-12,1,2016-12,current
94108439,2016-12,2,2017-01,current
94108439,2016-12,3,2017-02,current
94108439,2016-12,4,2017-03,current
94108439,2016-12,5,2017-04,current
94108439,2016-12,6,2017-05,current
94108439,2016-12,7,2017-06,current
94108439,2016-12,8,2017-07,current
94108439,2016-12,9,2017-08,current
94108439,2016-12,10,2017-09,current
94108439,2016-12,11,2017-10,current
94108439,2016-12,12,2017-11,current
94108439,2016-12,13,2017-12,current
94108439,2016-12,14,2018-01,current
94108439,2016-12,15,2018-02,current
94108439,2016-12,16,2018-03,current
94108439,2016-12,17,2018-04,current
94108439,2016-12,18,2018-05,current
94108439,2016-12,19,2018-06,current
94108439,2016-12,20,2018-07,current
94108439,2016-12,21,2018-08,current
94108439,2016-12,22,2018-09,current
94108439,2016-12,23,2018-10,current
94108439,2016-12,24,2018-11,paid_off
34352353,2014-11,1,2014-11,current
34352353,2014-11,2,2014-12,current
34352353,2014-11,3,2015-01,current
34352353,2014-11,4,2015-02,current
34352353,2014-11,5,2015-03,current
34352353,2014-11,6,2015-04,current
34352353,2014-11,7,2015-05,current
34352353,2014-11,8,2015-06,current
34352353,2014-11,9,2015-07,current
34352353,2014-11,10,2015-08,current
34352353,2014-11,11,2015-09,current
34352353,2014-11,12,2015-10,current
34352353,2014-11,13,2015-11,current
34352353,2014-11,14,2015-12,paid_off
120211167,2017-10,1,2017-10,current
120211167,2017-10,2,2017-11,current
120211167,2017-10,3,2017-12,current
120211167,2017-10,4,2018-01,current
120211167,2017-10,5,2018-02,current
120211167,2017-10,6,2018-03,current
120211167,2017-10,7,2018-04,current
120211167,2017-10,8,2018-05,current
120211167,2017-10,9,2018-06,current
120211167,2017-10,10,2018-07,current
120211167,2017-10,11,2018-08,current
120211167,2017-10,12,2018-09,current
120211167,2017-10,13,2018-10,current
120211167,2017-10,14,2018-11,current
120211167,2017-10,15,2018-12,current
120211167,2017-10,16,2019-01,current
120211167,2017-10,17,2019-02,current
120211167,2017-10,18,2019-03,current
120211167,2017-10,19,2019-04,current
120211167,2017-10,20,2019-05,current
120211167,2017-10,21,2019-06,current
120211167,2017-10,22,2019-07,current
120211167,2017-10,23,2019-08,current
120211167,2017-10,24,2019-09,current
120211167,2017-10,25,2019-10,current
120211167,2017-10,26,2019-11,current
120211167,2017-10,27,2019-12,current
120211167,2017-10,28,2020-01,current
120211167,2017-10,29,2020-02,current
120211167,2017-10,30,2020-03,current
120211167,2017-10,31,2020-04,current
120211167,2017-10,32,2020-05,current
120211167,2017-10,33,2020-06,current
120211167,2017-10,34,2020-07,current
120211167,2017-10,35,2020-08,current
120211167,2017-10,36,2020-09,current
120211167,2017-10,37,2020-10,current
120211167,2017-10,38,2020-11,current
120211167,2017-10,39,2020-12,current
120211167,2017-10,40,2021-01,current
120211167,2017-10,41,2021-02,current
120211167,2017-10,42,2021-03,current
120211167,2017-10,43,2021-04,current
120211167,2017-10,44,2021-05,current
120211167,2017-10,45,2021-06,current
120211167,2017-10,46,2021-07,current
120211167,2017-10,47,2021-08,current
120211167,2017-10,48,2021-09,current
120211167,2017-10,49,2021-10,current
120211167,2017-10,50,2021-11,current
120211167,2017-10,51,2021-12,current
120211167,2017-10,52,2022-01,current
120211167,2017-10,53,2022-02,current
120211167,2017-10,54,2022-03,current
120211167,2017-10,55,2022-04,current
120211167,2017-10,56,2022-05,current
120211167,2017-10,57,2022-06,current
120211167,2017-10,58,2022-07,current
120211167,2017-10,59,2022-08,current
120211167,2017-10,60,2022-09,current
66550244,2015-12,1,2015-12,current
66550244,2015-12,2,2016-01,current
66550244,2015-12,3,2016-02,current
66550244,2015-12,4,2016-03,current
66550244,2015-12,5,2016-04,current
66550244,2015-12,6,2016-05,current
66550244,2015-12,7,2016-06,current
66550244,2015-12,8,2016-07,current
66550244,2015-12,9,2016-08,current
66550244,2015-12,10,2016-09,current
66550244,2015-12,11,2016-10,current
66550244,2015-12,12,2016-11,current
66550244,2015-12,13,2016-12,current
66550244,2015-12,14,2017-01,current
66550244,2015-12,15,2017-02,current
66550244,2015-12,16,2017-03,current
66550244,2015-12,17,2017-04,current
66550244,2015-12,18,2017-05,current
66550244,2015-12,19,2017-06,current
66550244,2015-12,20,2017-07,dpd30
66550244,2015-12,21,2017-08,current
66550244,2015-12,22,2017-09,current
66550244,2015-12,23,2017-10,current
66550244,2015-12,24,2017-11,current
66550244,2015-12,25,2017-12,current
66550244,2015-12,26,2018-01,current
66550244,2015-12,27,2018-02,current
66550244,2015-12,28,2018-03,paid_off
109871467,2017-06,1,2017-06,current
109871467,2017-06,2,2017-07,current
109871467,2017-06,3,2017-08,current
109871467,2017-06,4,2017-09,current
109871467,2017-06,5,2017-10,current
109871467,2017-06,6,2017-11,current
109871467,2017-06,7,2017-12,current
109871467,2017-06,8,2018-01,current
109871467,2017-06,9,2018-02,current
109871467,2017-06,10,2018-03,dpd30
109871467,2017-06,11,2018-04,current
109871467,2017-06,12,2018-05,current
109871467,2017-06,13,2018-06,paid_off
57034280,2015-08,1,2015-08,current
57034280,2015-08,2,2015-09,current
57034280,2015-08,3,2015-10,current
57034280,2015-08,4,2015-11,current
57034280,2015-08,5,2015-12,current
57034280,2015-08,6,2016-01,current
57034280,2015-08,7,2016-02,current
57034280,2015-08,8,2016-03,current
57034280,2015-08,9,2016-04,current
57034280,2015-08,10,2016-05,current
57034280,2015-08,11,2016-06,current
57034280,2015-08,12,2016-07,current
57034280,2015-08,13,2016-08,current
57034280,2015-08,14,2016-09,current
57034280,2015-08,15,2016-10,current
57034280,2015-08,16,2016-11,current
57034280,2015-08,17,2016-12,current
57034280,2015-08,18,2017-01,current
57034280,2015-08,19,2017-02,current
57034280,2015-08,20,2017-03,current
57034280,2015-08,21,2017-04,current
57034280,2015-08,22,2017-05,current
57034280,2015-08,23,2017-06,current
57034280,2015-08,24,2017-07,current
57034280,2015-08,25,2017-08,current
57034280,2015-08,26,2017-09,current
57034280,2015-08,27,2017-10,current
57034280,2015-08,28,2017-11,current
57034280,2015-08,29,2017-12,current
57034280,2015-08,30,2018-01,current
57034280,2015-08,31,2018-02,current
57034280,2015-08,32,2018-03,current
57034280,2015-08,33,2018-04,current
57034280,2015-08,34,2018-05,current
57034280,2015-08,35,2018-06,current
57034280,2015-08,36,2018-07,current
57034280,2015-08,37,2018-08,current
57034280,2015-08,38,2018-09,current
57034280,2015-08,39,2018-10,current
57034280,2015-08,40,2018-11,current
57034280,2015-08,41,2018-12,paid_off
140750955,2018-09,1,2018-09,current
140750955,2018-09,2,2018-10,current
140750955,2018-09,3,2018-11,current
140750955,2018-09,4,2018-12,current
140750955,2018-09,5,2019-01,current
140750955,2018-09,6,2019-02,current
140750955,2018-09,7,2019-03,current
140750955,2018-09,8,2019-04,current
140750955,2018-09,9,2019-05,current
140750955,2018-09,10,2019-06,current
140750955,2018-09,11,2019-07,current
140750955,2018-09,12,2019-08,current
140750955,2018-09,13,2019-09,current
140750955,2018-09,14,2019-10,current
140750955,2018-09,15,2019-11,current
140750955,2018-09,16,2019-12,current
140750955,2018-09,17,2020-01,current
140750955,2018-09,18,2020-02,current
140750955,2018-09,19,2020-03,current
140750955,2018-09,20,2020-04,current
140750955,2018-09,21,2020-05,current
140750955,2018-09,22,2020-06,current
140750955,2018-09,23,2020-07,current
140750955,2018-09,24,2020-08,current
140750955,2018-09,25,2020-09,current
140750955,2018-09,26,2020-10,current
140750955,2018-09,27,2020-11,current
140750955,2018-09,28,2020-12,paid_off
138513501,2018-08,1,2018-08,current
138513501,2018-08,2,2018-09,current
138513501,2018-08,3,2018-10,current
138513501,2018-08,4,2018-11,current
138513501,2018-08,5,2018-12,current
138513501,2018-08,6,2019-01,current
138513501,2018-08,7,2019-02,current
138513501,2018-08,8,2019-03,current
138513501,2018-08,9,2019-04,current
138513501,2018-08,10,2019-05,current
138513501,2018-08,11,2019-06,current
138513501,2018-08,12,2019-07,current
138513501,2018-08,13,2019-08,current
138513501,2018-08,14,2019-09,current
138513501,2018-08,15,2019-10,current
138513501,2018-08,16,2019-11,current
138513501,2018-08,17,2019-12,current
138513501,2018-08,18,2020-01,current
138513501,2018-08,19,2020-02,current
138513501,2018-08,20,2020-03,current
138513501,2018-08,21,2020-04,current
138513501,2018-08,22,2020-05,current
138513501,2018-08,23,2020-06,current
138513501,2018-08,24,2020-07,current
138513501,2018-08,25,2020-08,current
138513501,2018-08,26,2020-09,current
138513501,2018-08,27,2020-10,current
138513501,2018-08,28,2020-11,current
138513501,2018-08,29,2020-12,paid_off
96647543,2017-01,1,2017-01,dpd30
96647543,2017-01,2,2017-02,dpd60
96647543,2017-01,3,2017-03,dpd60
96647543,2017-01,4,2017-04,dpd60
96647543,2017-01,5,2017-05,dpd90
96647543,2017-01,6,2017-06,default
2896422,2013-01,1,2013-01,current
2896422,2013-01,2,2013-02,current
2896422,2013-01,3,2013-03,current
2896422,2013-01,4,2013-04,current
2896422,2013-01,5,2013-05,current
2896422,2013-01,6,2013-06,current
2896422,2013-01,7,2013-07,current
2896422,2013-01,8,2013-08,current
2896422,2013-01,9,2013-09,current
2896422,2013-01,10,2013-10,current
2896422,2013-01,11,2013-11,current
2896422,2013-01,12,2013-12,current
2896422,2013-01,13,2014-01,current
2896422,2013-01,14,2014-02,current
2896422,2013-01,15,2014-03,current
2896422,2013-01,16,2014-04,current
2896422,2013-01,17,2014-05,current
2896422,2013-01,18,2014-06,current
2896422,2013-01,19,2014-07,current
2896422,2013-01,20,2014-08,current
2896422,2013-01,21,2014-09,current
2896422,2013-01,22,2014-10,current
2896422,2013-01,23,2014-11,current
2896422,2013-01,24,2014-12,current
2896422,2013-01,25,2015-01,current
2896422,2013-01,26,2015-02,current
2896422,2013-01,27,2015-03,current
2896422,2013-01,28,2015-04,current
2896422,2013-01,29,2015-05,current
2896422,2013-01,30,2015-06,current
2896422,2013-01,31,2015-07,current
2896422,2013-01,32,2015-08,current
2896422,2013-01,33,2015-09,current
2896422,2013-01,34,2015-10,current
2896422,2013-01,35,2015-11,current
2896422,2013-01,36,2015-12,current
95766104,2017-01,1,2017-01,current
95766104,2017-01,2,2017-02,current
95766104,2017-01,3,2017-03,current
95766104,2017-01,4,2017-04,current
95766104,2017-01,5,2017-05,current
95766104,2017-01,6,2017-06,current
95766104,2017-01,7,2017-07,current
95766104,2017-01,8,2017-08,dpd30
95766104,2017-01,9,2017-09,dpd60
95766104,2017-01,10,2017-10,dpd60
95766104,2017-01,11,2017-11,dpd60
95766104,2017-01,12,2017-12,dpd60
95766104,2017-01,13,2018-01,dpd60
95766104,2017-01,14,2018-02,dpd30
95766104,2017-01,15,2018-03,dpd60
95766104,2017-01,16,2018-04,dpd60
95766104,2017-01,17,2018-05,dpd90
95766104,2017-01,18,2018-06,default
102660115,2017-03,1,2017-03,current
102660115,2017-03,2,2017-04,dpd30
102660115,2017-03,3,2017-05,dpd60
102660115,2017-03,4,2017-06,dpd60
102660115,2017-03,5,2017-07,dpd90
102660115,2017-03,6,2017-08,default
143084924,2018-11,1,2018-11,current
143084924,2018-11,2,2018-12,current
143084924,2018-11,3,2019-01,current
143084924,2018-11,4,2019-02,current
143084924,2018-11,5,2019-03,current
143084924,2018-11,6,2019-04,current
143084924,2018-11,7,2019-05,current
143084924,2018-11,8,2019-06,current
143084924,2018-11,9,2019-07,current
143084924,2018-11,10,2019-08,current
143084924,2018-11,11,2019-09,current
143084924,2018-11,12,2019-10,current
143084924,2018-11,13,2019-11,current
143084924,2018-11,14,2019-12,current
143084924,2018-11,15,2020-01,current
143084924,2018-11,16,2020-02,current
143084924,2018-11,17,2020-03,current
143084924,2018-11,18,2020-04,current
143084924,2018-11,19,2020-05,current
143084924,2018-11,20,2020-06,dpd30
143084924,2018-11,21,2020-07,current
143084924,2018-11,22,2020-08,current
143084924,2018-11,23,2020-09,current
143084924,2018-11,24,2020-10,current
143084924,2018-11,25,2020-11,current
143084924,2018-11,26,2020-12,current
143084924,2018-11,27,2021-01,current
143084924,2018-11,28,2021-02,current
143084924,2018-11,29,2021-03,current
143084924,2018-11,30,2021-04,current
143084924,2018-11,31,2021-05,current
143084924,2018-11,32,2021-06,current
143084924,2018-11,33,2021-07,current
143084924,2018-11,34,2021-08,current
143084924,2018-11,35,2021-09,current
143084924,2018-11,36,2021-10,current
132113629,2018-04,1,2018-04,current
132113629,2018-04,2,2018-05,current
132113629,2018-04,3,2018-06,current
132113629,2018-04,4,2018-07,current
132113629,2018-04,5,2018-08,current
132113629,2018-04,6,2018-09,current
132113629,2018-04,7,2018-10,current
132113629,2018-04,8,2018-11,current
132113629,2018-04,9,2018-12,current
132113629,2018-04,10,2019-01,current
132113629,2018-04,11,2019-02,current
132113629,2018-04,12,2019-03,current
132113629,2018-04,13,2019-04,current
132113629,2018-04,14,2019-05,current
132113629,2018-04,15,2019-06,current
132113629,2018-04,16,2019-07,current
132113629,2018-04,17,2019-08,current
132113629,2018-04,18,2019-09,current
132113629,2018-04,19,2019-10,current
132113629,2018-04,20,2019-11,current
132113629,2018-04,21,2019-12,current
132113629,2018-04,22,2020-01,paid_off
5617638,2013-06,1,2013-06,current
5617638,2013-06,2,2013-07,current
5617638,2013-06,3,2013-08,current
5617638,2013-06,4,2013-09,current
5617638,2013-06,5,2013-10,current
5617638,2013-06,6,2013-11,current
5617638,2013-06,7,2013-12,current
5617638,2013-06,8,2014-01,current
5617638,2013-06,9,2014-02,current
5617638,2013-06,10,2014-03,current
5617638,2013-06,11,2014-04,current
5617638,2013-06,12,2014-05,current
5617638,2013-06,13,2014-06,current
5617638,2013-06,14,2014-07,current
5617638,2013-06,15,2014-08,current
5617638,2013-06,16,2014-09,current
5617638,2013-06,17,2014-10,current
5617638,2013-06,18,2014-11,current
5617638,2013-06,19,2014-12,current
5617638,2013-06,20,2015-01,current
5617638,2013-06,21,2015-02,current
5617638,2013-06,22,2015-03,current
5617638,2013-06,23,2015-04,current
5617638,2013-06,24,2015-05,current
5617638,2013-06,25,2015-06,current
5617638,2013-06,26,2015-07,paid_off
7674922,2013-10,1,2013-10,current
7674922,2013-10,2,2013-11,current
7674922,2013-10,3,2013-12,current
7674922,2013-10,4,2014-01,dpd30
7674922,2013-10,5,2014-02,dpd30
7674922,2013-10,6,2014-03,current
7674922,2013-10,7,2014-04,current
7674922,2013-10,8,2014-05,current
7674922,2013-10,9,2014-06,current
7674922,2013-10,10,2014-07,current
7674922,2013-10,11,2014-08,current
7674922,2013-10,12,2014-09,current
7674922,2013-10,13,2014-10,current
7674922,2013-10,14,2014-11,current
7674922,2013-10,15,2014-12,current
7674922,2013-10,16,2015-01,current
7674922,2013-10,17,2015-02,dpd30
7674922,2013-10,18,2015-03,dpd60
7674922,2013-10,19,2015-04,dpd90
7674922,2013-10,20,2015-05,dpd90
7674922,2013-10,21,2015-06,dpd90
7674922,2013-10,22,2015-07,default
109720137,2017-06,1,2017-06,current
109720137,2017-06,2,2017-07,current
109720137,2017-06,3,2017-08,current
109720137,2017-06,4,2017-09,current
109720137,2017-06,5,2017-10,current
109720137,2017-06,6,2017-11,current
109720137,2017-06,7,2017-12,current
109720137,2017-06,8,2018-01,dpd30
109720137,2017-06,9,2018-02,current
109720137,2017-06,10,2018-03,current
109720137,2017-06,11,2018-04,current
109720137,2017-06,12,2018-05,current
109720137,2017-06,13,2018-06,dpd30
109720137,2017-06,14,2018-07,current
